Date,County,Value,LastReportedDate,
2018-02-15,Dickson,29.0000,2019-01-15
2018-02-15,Dyer,30.0000,2019-01-15
2018-02-15,Fayette,15.0000,2019-01-15
2018-02-15,Fentress,11.0000,2019-01-15
2018-02-15,Franklin,29.0000,2019-01-15
2018-02-15,Gibson,36.0000,2019-01-15
2018-02-15,Giles,22.0000,2019-01-15
2018-02-15,Grainger,12.0000,2019-01-15
2018-02-15,Greene,44.0000,2019-01-15
2018-02-15,Grundy,15.0000,2019-01-15
2018-02-15,Hamblen,41.0000,2019-01-15
2018-02-15,Hamilton,262.0000,2019-01-15
2018-02-15,Hancock,4.0000,2019-01-15
2018-02-15,Hardeman,18.0000,2019-01-15
2018-02-15,Hardin,14.0000,2019-01-15
2018-02-15,Hawkins,18.0000,2019-01-15
2018-02-15,Haywood,7.0000,2019-01-15
2018-02-15,Henderson,18.0000,2019-01-15
2018-02-15,Henry,29.0000,2019-01-15
2018-02-15,Hickman,10.0000,2019-01-15
2018-02-15,Houston,7.0000,2019-01-15
2018-02-15,Humphreys,10.0000,2019-01-15
2018-02-15,Jackson,6.0000,2019-01-15
2018-02-15,Jefferson,26.0000,2019-01-15
2018-02-15,Johnson,14.0000,2019-01-15
2018-02-15,Knox,263.0000,2019-01-15
2018-02-15,Lake,4.0000,2019-01-15
2018-02-15,Lauderdale,13.0000,2019-01-15
2018-02-15,Lawrence,31.0000,2019-01-15
2018-02-15,Lewis,5.0000,2019-01-15
2018-02-15,Lincoln,27.0000,2019-01-15
2018-02-15,Loudon,27.0000,2019-01-15
2018-02-15,Macon,23.0000,2019-01-15
2018-02-15,Madison,14.0000,2019-01-15
2018-02-15,Marion,50.0000,2019-01-15
2018-02-15,Marshall,29.0000,2019-01-15
2018-02-15,Maury,12.0000,2019-01-15
2018-02-15,McMinn,15.0000,2019-01-15
2018-02-15,McNairy,53.0000,2019-01-15
2018-02-15,Meigs,5.0000,2019-01-15
2018-02-15,Monroe,20.0000,2019-01-15
2018-02-15,Montgomery,132.0000,2019-01-15
2018-02-15,Moore,4.0000,2019-01-15
2018-02-15,Morgan,10.0000,2019-01-15
2018-02-15,Obion,23.0000,2019-01-15
2018-02-15,Overton,19.0000,2019-01-15
2018-02-15,Perry,4.0000,2019-01-15
2018-02-15,Pickett,2.0000,2019-01-15
2018-02-15,Polk,6.0000,2019-01-15
2018-02-15,Putnam,72.0000,2019-01-15
2018-02-15,Rhea,16.0000,2019-01-15
2018-02-15,Roane,28.0000,2019-01-15
2018-02-15,Robertson,48.0000,2019-01-15
2018-02-15,Rutherford,162.0000,2019-01-15
2018-02-15,Scott,15.0000,2019-01-15
2018-02-15,Sequatchie,7.0000,2019-01-15
2018-02-15,Sevier,51.0000,2019-01-15
2018-02-15,Shelby,771.0000,2019-01-15
2018-02-15,Smith,10.0000,2019-01-15
2018-02-15,Stewart,7.0000,2019-01-15
2018-02-15,Sullivan,93.0000,2019-01-15
2018-02-15,Sumner,96.0000,2019-01-15
2018-02-15,Tipton,30.0000,2019-01-15
2018-02-15,Trousdale,8.0000,2019-01-15
2018-02-15,Unicoi,9.0000,2019-01-15
2018-02-15,Union,11.0000,2019-01-15
2018-02-15,VanBuren,4.0000,2019-01-15
2018-02-15,Warren,36.0000,2019-01-15
2018-02-15,Washington,65.0000,2019-01-15
2018-02-15,Wayne,12.0000,2019-01-15
2018-02-15,Weakley,30.0000,2019-01-15
2018-02-15,White,15.0000,2019-01-15
2018-02-15,Williamson,138.0000,2019-01-15
2018-02-15,Wilson,90.0000,2019-01-15
2018-03-15,Anderson,53.0000,2018-05-17
2018-03-15,Bedford,41.0000,2018-05-17
2018-03-15,Benton,11.0000,2018-05-17
2018-03-15,Bledsoe,11.0000,2018-05-17
2018-03-15,Blount,73.0000,2018-05-17
2018-03-15,Bradley,60.0000,2018-05-17
2018-03-15,Campbell,21.0000,2018-05-17
2018-03-15,Cannon,8.0000,2018-05-17
2018-03-15,Carroll,20.0000,2018-05-17
2018-03-15,Carter,29.0000,2018-05-17
2018-03-15,Cheatham,31.0000,2018-05-17
2018-03-15,Chester,5.0000,2018-05-17
2018-03-15,Claiborne,27.0000,2018-05-17
2018-03-15,Clay,4.0000,2018-05-17
2018-03-15,Cocke,26.0000,2018-05-17
2018-03-15,Coffee,46.0000,2018-05-17
2018-03-15,Crockett,13.0000,2018-05-17
2018-03-15,Cumberland,27.0000,2018-05-17
2018-03-15,Davidson,432.0000,2018-05-17
2018-03-15,Decatur,8.0000,2018-05-17
2018-03-15,DeKalb,11.0000,2018-05-17
2018-03-15,Dickson,30.0000,2018-05-17
2018-03-15,Dyer,30.0000,2018-05-17
2018-03-15,Fayette,15.0000,2018-05-17
2018-03-15,Fentress,11.0000,2018-05-17
2018-03-15,Franklin,29.0000,2018-05-17
2018-03-15,Gibson,36.0000,2018-05-17
2018-03-15,Giles,22.0000,2018-05-17
2018-03-15,Grainger,12.0000,2018-05-17
2018-03-15,Greene,44.0000,2018-05-17
2018-03-15,Grundy,15.0000,2018-05-17
2018-03-15,Hamblen,41.0000,2018-05-17
2018-03-15,Hamilton,262.0000,2018-05-17
2018-03-15,Hancock,4.0000,2018-05-17
2018-03-15,Hardeman,18.0000,2018-05-17
2018-03-15,Hardin,14.0000,2018-05-17
2018-03-15,Hawkins,18.0000,2018-05-17
2018-03-15,Haywood,7.0000,2018-05-17
2018-03-15,Henderson,18.0000,2018-05-17
2018-03-15,Henry,29.0000,2018-05-17
2018-03-15,Hickman,10.0000,2018-05-17
2018-03-15,Houston,8.0000,2018-05-17
2018-03-15,Humphreys,11.0000,2018-05-17
2018-03-15,Jackson,6.0000,2018-05-17
2018-03-15,Jefferson,26.0000,2018-05-17
2018-03-15,Johnson,14.0000,2018-05-17
2018-03-15,Knox,261.0000,2018-05-17
2018-03-15,Lake,4.0000,2018-05-17
2018-03-15,Lauderdale,13.0000,2018-05-17
2018-03-15,Lawrence,32.0000,2018-05-17
2018-03-15,Lewis,5.0000,2018-05-17
2018-03-15,Lincoln,27.0000,2018-05-17
2018-03-15,Loudon,27.0000,2019-01-15
2018-03-15,Loudoun,27.0000,2018-05-17
2018-03-15,Macon,23.0000,2018-05-17
2018-03-15,Madison,14.0000,2018-05-17
2018-03-15,Marion,50.0000,2018-05-17
2018-03-15,Marshall,31.0000,2018-05-17
2018-03-15,Maury,12.0000,2018-05-17
2018-03-15,McMinn,15.0000,2018-05-17
2018-03-15,McNairy,53.0000,2018-05-17
2018-03-15,Meigs,5.0000,2018-05-17
2018-03-15,Monroe,20.0000,2018-05-17
2018-03-15,Montgomery,131.0000,2018-05-17
2018-03-15,Moore,4.0000,2018-05-17
2018-03-15,Morgan,10.0000,2018-05-17
2018-03-15,Obion,23.0000,2018-05-17
2018-03-15,Overton,19.0000,2018-05-17
2018-03-15,Perry,4.0000,2018-05-17
2018-03-15,Pickett,2.0000,2018-05-17
2018-03-15,Polk,6.0000,2018-05-17
2018-03-15,Putnam,71.0000,2018-05-17
2018-03-15,Rhea,16.0000,2018-05-17
