vacc_date,zipcode,count_given,dose_nbr,protocol
2021-01-20,37138.0,53.0,2.0,two-shot
2021-01-20,37189.0,1.0,1.0,two-shot
2021-01-20,37189.0,7.0,2.0,two-shot
2021-01-20,37201.0,5.0,2.0,two-shot
2021-01-20,37203.0,17.0,1.0,two-shot
2021-01-20,37203.0,58.0,2.0,two-shot
2021-01-20,37204.0,18.0,1.0,two-shot
2021-01-20,37204.0,43.0,2.0,two-shot
2021-01-20,37205.0,55.0,1.0,two-shot
2021-01-20,37205.0,96.0,2.0,two-shot
2021-01-20,37206.0,21.0,1.0,two-shot
2021-01-20,37206.0,62.0,2.0,two-shot
2021-01-20,37207.0,36.0,1.0,two-shot
2021-01-20,37207.0,56.0,2.0,two-shot
2021-01-20,37208.0,14.0,1.0,two-shot
2021-01-20,37208.0,46.0,2.0,two-shot
2021-01-20,37209.0,35.0,1.0,two-shot
2021-01-20,37209.0,123.0,2.0,two-shot
2021-01-20,37210.0,13.0,1.0,two-shot
2021-01-20,37210.0,19.0,2.0,two-shot
2021-01-20,37211.0,54.0,1.0,two-shot
2021-01-20,37211.0,99.0,2.0,two-shot
2021-01-20,37212.0,29.0,1.0,two-shot
2021-01-20,37212.0,66.0,2.0,two-shot
2021-01-20,37214.0,37.0,1.0,two-shot
2021-01-20,37214.0,64.0,2.0,two-shot
2021-01-20,37215.0,58.0,1.0,two-shot
2021-01-20,37215.0,72.0,2.0,two-shot
2021-01-20,37216.0,15.0,1.0,two-shot
2021-01-20,37216.0,44.0,2.0,two-shot
2021-01-20,37217.0,20.0,1.0,two-shot
2021-01-20,37217.0,28.0,2.0,two-shot
2021-01-20,37218.0,8.0,1.0,two-shot
2021-01-20,37218.0,14.0,2.0,two-shot
2021-01-20,37219.0,2.0,1.0,two-shot
2021-01-20,37219.0,6.0,2.0,two-shot
2021-01-20,37220.0,15.0,1.0,two-shot
2021-01-20,37220.0,16.0,2.0,two-shot
2021-01-20,37221.0,198.0,1.0,two-shot
2021-01-20,37221.0,167.0,2.0,two-shot
2021-01-20,37228.0,1.0,1.0,two-shot
2021-01-20,37228.0,4.0,2.0,two-shot
2021-01-20,,31.0,1.0,two-shot
2021-01-20,,11.0,2.0,two-shot
2021-01-21,37013.0,31.0,1.0,two-shot
2021-01-21,37013.0,55.0,2.0,two-shot
2021-01-21,37069.0,1.0,1.0,two-shot
2021-01-21,37072.0,70.0,1.0,two-shot
2021-01-21,37072.0,38.0,2.0,two-shot
2021-01-21,37076.0,59.0,1.0,two-shot
2021-01-21,37076.0,49.0,2.0,two-shot
2021-01-21,37080.0,15.0,1.0,two-shot
2021-01-21,37080.0,2.0,2.0,two-shot
2021-01-21,37115.0,120.0,1.0,two-shot
2021-01-21,37115.0,27.0,2.0,two-shot
2021-01-21,37138.0,15.0,1.0,two-shot
2021-01-21,37138.0,35.0,2.0,two-shot
2021-01-21,37189.0,4.0,1.0,two-shot
2021-01-21,37189.0,6.0,2.0,two-shot
2021-01-21,37201.0,1.0,1.0,two-shot
2021-01-21,37201.0,1.0,2.0,two-shot
2021-01-21,37203.0,14.0,1.0,two-shot
2021-01-21,37203.0,51.0,2.0,two-shot
2021-01-21,37204.0,18.0,1.0,two-shot
2021-01-21,37204.0,38.0,2.0,two-shot
2021-01-21,37205.0,60.0,1.0,two-shot
2021-01-21,37205.0,55.0,2.0,two-shot
2021-01-21,37206.0,29.0,1.0,two-shot
2021-01-21,37206.0,45.0,2.0,two-shot
2021-01-21,37207.0,33.0,1.0,two-shot
2021-01-21,37207.0,39.0,2.0,two-shot
2021-01-21,37208.0,6.0,1.0,two-shot
2021-01-21,37208.0,25.0,2.0,two-shot
2021-01-21,37209.0,30.0,1.0,two-shot
2021-01-21,37209.0,98.0,2.0,two-shot
2021-01-21,37210.0,5.0,1.0,two-shot
2021-01-21,37210.0,9.0,2.0,two-shot
2021-01-21,37211.0,48.0,1.0,two-shot
2021-01-21,37211.0,79.0,2.0,two-shot
2021-01-21,37212.0,24.0,1.0,two-shot
2021-01-21,37212.0,52.0,2.0,two-shot
2021-01-21,37214.0,15.0,1.0,two-shot
2021-01-21,37214.0,24.0,2.0,two-shot
2021-01-21,37215.0,100.0,1.0,two-shot
2021-01-21,37215.0,50.0,2.0,two-shot
2021-01-21,37216.0,19.0,1.0,two-shot
2021-01-21,37216.0,36.0,2.0,two-shot
2021-01-21,37217.0,22.0,1.0,two-shot
2021-01-21,37217.0,24.0,2.0,two-shot
2021-01-21,37218.0,11.0,1.0,two-shot
2021-01-21,37218.0,8.0,2.0,two-shot
2021-01-21,37219.0,1.0,1.0,two-shot
2021-01-21,37219.0,4.0,2.0,two-shot
2021-01-21,37220.0,12.0,1.0,two-shot
2021-01-21,37220.0,11.0,2.0,two-shot
2021-01-21,37221.0,182.0,1.0,two-shot
2021-01-21,37221.0,86.0,2.0,two-shot
2021-01-21,37228.0,2.0,1.0,two-shot
2021-01-21,37228.0,3.0,2.0,two-shot
2021-01-21,,33.0,1.0,two-shot
2021-01-21,,5.0,2.0,two-shot
2021-01-22,37013.0,63.0,1.0,two-shot
2021-01-22,37013.0,46.0,2.0,two-shot
2021-01-22,37027.0,1.0,1.0,two-shot
2021-01-22,37027.0,2.0,2.0,two-shot
2021-01-22,37072.0,29.0,1.0,two-shot
2021-01-22,37072.0,29.0,2.0,two-shot
2021-01-22,37076.0,52.0,1.0,two-shot
2021-01-22,37076.0,35.0,2.0,two-shot
2021-01-22,37080.0,12.0,1.0,two-shot
2021-01-22,37080.0,9.0,2.0,two-shot
2021-01-22,37115.0,105.0,1.0,two-shot
2021-01-22,37115.0,30.0,2.0,two-shot
2021-01-22,37138.0,36.0,1.0,two-shot
2021-01-22,37138.0,33.0,2.0,two-shot
2021-01-22,37189.0,1.0,1.0,two-shot
2021-01-22,37189.0,1.0,2.0,two-shot
2021-01-22,37201.0,1.0,1.0,two-shot
2021-01-22,37201.0,3.0,2.0,two-shot
2021-01-22,37203.0,10.0,1.0,two-shot
2021-01-22,37203.0,23.0,2.0,two-shot
2021-01-22,37204.0,27.0,1.0,two-shot
2021-01-22,37204.0,30.0,2.0,two-shot
2021-01-22,37205.0,138.0,1.0,two-shot
2021-01-22,37205.0,103.0,2.0,two-shot
2021-01-22,37206.0,23.0,1.0,two-shot
2021-01-22,37206.0,44.0,2.0,two-shot
2021-01-22,37207.0,18.0,1.0,two-shot
2021-01-22,37207.0,32.0,2.0,two-shot
2021-01-22,37208.0,48.0,1.0,two-shot
2021-01-22,37208.0,13.0,2.0,two-shot
2021-01-22,37209.0,50.0,1.0,two-shot
2021-01-22,37209.0,49.0,2.0,two-shot
2021-01-22,37210.0,12.0,1.0,two-shot
2021-01-22,37210.0,21.0,2.0,two-shot
2021-01-22,37211.0,62.0,1.0,two-shot
2021-01-22,37211.0,59.0,2.0,two-shot
2021-01-22,37212.0,29.0,1.0,two-shot
2021-01-22,37212.0,22.0,2.0,two-shot
2021-01-22,37214.0,72.0,1.0,two-shot
2021-01-22,37214.0,28.0,2.0,two-shot
2021-01-22,37215.0,244.0,1.0,two-shot
2021-01-22,37215.0,49.0,2.0,two-shot
2021-01-22,37216.0,26.0,1.0,two-shot
2021-01-22,37216.0,29.0,2.0,two-shot
2021-01-22,37217.0,22.0,1.0,two-shot
2021-01-22,37217.0,15.0,2.0,two-shot
2021-01-22,37218.0,19.0,1.0,two-shot
2021-01-22,37218.0,12.0,2.0,two-shot
2021-01-22,37219.0,1.0,2.0,two-shot
2021-01-22,37220.0,19.0,1.0,two-shot
2021-01-22,37220.0,18.0,2.0,two-shot
2021-01-22,37221.0,99.0,1.0,two-shot
2021-01-22,37221.0,68.0,2.0,two-shot
2021-01-22,37228.0,7.0,1.0,two-shot
2021-01-22,37228.0,14.0,2.0,two-shot
2021-01-22,,41.0,1.0,two-shot
2021-01-22,,3.0,2.0,two-shot
2021-01-23,37013.0,120.0,1.0,two-shot
2021-01-23,37013.0,44.0,2.0,two-shot
2021-01-23,37027.0,2.0,1.0,two-shot
2021-01-23,37027.0,1.0,2.0,two-shot
2021-01-23,37072.0,39.0,1.0,two-shot
2021-01-23,37072.0,11.0,2.0,two-shot
2021-01-23,37076.0,96.0,1.0,two-shot
2021-01-23,37076.0,29.0,2.0,two-shot
2021-01-23,37080.0,8.0,1.0,two-shot
2021-01-23,37080.0,4.0,2.0,two-shot
2021-01-23,37115.0,83.0,1.0,two-shot
2021-01-23,37115.0,17.0,2.0,two-shot
2021-01-23,37138.0,45.0,1.0,two-shot
2021-01-23,37138.0,15.0,2.0,two-shot
2021-01-23,37189.0,14.0,1.0,two-shot
2021-01-23,37189.0,1.0,2.0,two-shot
2021-01-23,37201.0,4.0,1.0,two-shot
2021-01-23,37201.0,2.0,2.0,two-shot
2021-01-23,37203.0,25.0,1.0,two-shot
2021-01-23,37203.0,66.0,2.0,two-shot
2021-01-23,37204.0,62.0,1.0,two-shot
2021-01-23,37204.0,21.0,2.0,two-shot
2021-01-23,37205.0,190.0,1.0,two-shot
2021-01-23,37205.0,86.0,2.0,two-shot
2021-01-23,37206.0,38.0,1.0,two-shot
2021-01-23,37206.0,24.0,2.0,two-shot
2021-01-23,37207.0,117.0,1.0,two-shot
2021-01-23,37207.0,20.0,2.0,two-shot
2021-01-23,37208.0,45.0,1.0,two-shot
2021-01-23,37208.0,19.0,2.0,two-shot
2021-01-23,37209.0,58.0,1.0,two-shot
2021-01-23,37209.0,65.0,2.0,two-shot
2021-01-23,37210.0,19.0,1.0,two-shot
2021-01-23,37210.0,10.0,2.0,two-shot
2021-01-23,37211.0,138.0,1.0,two-shot
2021-01-23,37211.0,55.0,2.0,two-shot
2021-01-23,37212.0,44.0,1.0,two-shot
2021-01-23,37212.0,62.0,2.0,two-shot
2021-01-23,37213.0,1.0,1.0,two-shot
2021-01-23,37214.0,69.0,1.0,two-shot
2021-01-23,37214.0,32.0,2.0,two-shot
2021-01-23,37215.0,164.0,1.0,two-shot
2021-01-23,37215.0,27.0,2.0,two-shot
2021-01-23,37216.0,35.0,1.0,two-shot
2021-01-23,37216.0,18.0,2.0,two-shot
2021-01-23,37217.0,50.0,1.0,two-shot
2021-01-23,37217.0,12.0,2.0,two-shot
2021-01-23,37218.0,125.0,1.0,two-shot
2021-01-23,37218.0,16.0,2.0,two-shot
2021-01-23,37219.0,1.0,1.0,two-shot
2021-01-23,37219.0,5.0,2.0,two-shot
2021-01-23,37220.0,41.0,1.0,two-shot
2021-01-23,37220.0,10.0,2.0,two-shot
2021-01-23,37221.0,162.0,1.0,two-shot
2021-01-23,37221.0,64.0,2.0,two-shot
2021-01-23,37228.0,9.0,1.0,two-shot
2021-01-23,37228.0,5.0,2.0,two-shot
2021-01-23,,17.0,1.0,two-shot
2021-01-23,,5.0,2.0,two-shot
2021-01-24,37013.0,68.0,1.0,two-shot
2021-01-24,37013.0,16.0,2.0,two-shot
2021-01-24,37072.0,17.0,1.0,two-shot
2021-01-24,37072.0,8.0,2.0,two-shot
2021-01-24,37076.0,41.0,1.0,two-shot
2021-01-24,37076.0,8.0,2.0,two-shot
2021-01-24,37080.0,10.0,1.0,two-shot
2021-01-24,37080.0,1.0,2.0,two-shot
2021-01-24,37115.0,18.0,1.0,two-shot
2021-01-24,37115.0,15.0,2.0,two-shot
2021-01-24,37138.0,14.0,1.0,two-shot
2021-01-24,37138.0,2.0,2.0,two-shot
2021-01-24,37189.0,5.0,1.0,two-shot
2021-01-24,37203.0,15.0,1.0,two-shot
2021-01-24,37203.0,26.0,2.0,two-shot
2021-01-24,37204.0,13.0,1.0,two-shot
2021-01-24,37204.0,11.0,2.0,two-shot
2021-01-24,37205.0,115.0,1.0,two-shot
2021-01-24,37205.0,14.0,2.0,two-shot
2021-01-24,37206.0,20.0,1.0,two-shot
2021-01-24,37206.0,6.0,2.0,two-shot
2021-01-24,37207.0,29.0,1.0,two-shot
2021-01-24,37207.0,6.0,2.0,two-shot
2021-01-24,37208.0,5.0,1.0,two-shot
2021-01-24,37208.0,12.0,2.0,two-shot
2021-01-24,37209.0,40.0,1.0,two-shot
2021-01-24,37209.0,46.0,2.0,two-shot
2021-01-24,37210.0,7.0,1.0,two-shot
2021-01-24,37210.0,4.0,2.0,two-shot
2021-01-24,37211.0,65.0,1.0,two-shot
2021-01-24,37211.0,28.0,2.0,two-shot
2021-01-24,37212.0,18.0,1.0,two-shot
2021-01-24,37212.0,43.0,2.0,two-shot
2021-01-24,37213.0,1.0,1.0,two-shot
2021-01-24,37213.0,1.0,2.0,two-shot
2021-01-24,37214.0,34.0,1.0,two-shot
2021-01-24,37214.0,4.0,2.0,two-shot
2021-01-24,37215.0,104.0,1.0,two-shot
2021-01-24,37215.0,18.0,2.0,two-shot
2021-01-24,37216.0,19.0,1.0,two-shot
2021-01-24,37216.0,7.0,2.0,two-shot
2021-01-24,37217.0,17.0,1.0,two-shot
2021-01-24,37217.0,2.0,2.0,two-shot
2021-01-24,37218.0,17.0,1.0,two-shot
2021-01-24,37218.0,3.0,2.0,two-shot
2021-01-24,37219.0,2.0,1.0,two-shot
2021-01-24,37219.0,2.0,2.0,two-shot
2021-01-24,37220.0,12.0,1.0,two-shot
2021-01-24,37220.0,3.0,2.0,two-shot
2021-01-24,37221.0,98.0,1.0,two-shot
2021-01-24,37221.0,28.0,2.0,two-shot
2021-01-24,37228.0,3.0,1.0,two-shot
2021-01-24,37228.0,1.0,2.0,two-shot
2021-01-24,,3.0,1.0,two-shot
2021-01-25,37013.0,43.0,1.0,two-shot
2021-01-25,37013.0,102.0,2.0,two-shot
2021-01-25,37027.0,2.0,1.0,two-shot
2021-01-25,37069.0,1.0,1.0,two-shot
2021-01-25,37072.0,39.0,1.0,two-shot
2021-01-25,37072.0,39.0,2.0,two-shot
2021-01-25,37076.0,36.0,1.0,two-shot
2021-01-25,37076.0,35.0,2.0,two-shot
2021-01-25,37080.0,15.0,1.0,two-shot
2021-01-25,37080.0,8.0,2.0,two-shot
2021-01-25,37115.0,22.0,1.0,two-shot
2021-01-25,37115.0,17.0,2.0,two-shot
2021-01-25,37138.0,21.0,1.0,two-shot
2021-01-25,37138.0,37.0,2.0,two-shot
2021-01-25,37189.0,4.0,1.0,two-shot
2021-01-25,37189.0,3.0,2.0,two-shot
2021-01-25,37201.0,1.0,2.0,two-shot
2021-01-25,37203.0,18.0,1.0,two-shot
2021-01-25,37203.0,32.0,2.0,two-shot
2021-01-25,37204.0,21.0,1.0,two-shot
2021-01-25,37204.0,21.0,2.0,two-shot
2021-01-25,37205.0,96.0,1.0,two-shot
2021-01-25,37205.0,124.0,2.0,two-shot
2021-01-25,37206.0,16.0,1.0,two-shot
2021-01-25,37206.0,32.0,2.0,two-shot
2021-01-25,37207.0,33.0,1.0,two-shot
2021-01-25,37207.0,33.0,2.0,two-shot
2021-01-25,37208.0,5.0,1.0,two-shot
2021-01-25,37208.0,24.0,2.0,two-shot
2021-01-25,37209.0,33.0,1.0,two-shot
2021-01-25,37209.0,63.0,2.0,two-shot
2021-01-25,37210.0,6.0,1.0,two-shot
2021-01-25,37210.0,11.0,2.0,two-shot
2021-01-25,37211.0,61.0,1.0,two-shot
2021-01-25,37211.0,60.0,2.0,two-shot
2021-01-25,37212.0,19.0,1.0,two-shot
2021-01-25,37212.0,25.0,2.0,two-shot
2021-01-25,37214.0,20.0,1.0,two-shot
2021-01-25,37214.0,32.0,2.0,two-shot
2021-01-25,37215.0,55.0,1.0,two-shot
2021-01-25,37215.0,43.0,2.0,two-shot
2021-01-25,37216.0,17.0,1.0,two-shot
2021-01-25,37216.0,17.0,2.0,two-shot
2021-01-25,37217.0,26.0,1.0,two-shot
2021-01-25,37217.0,21.0,2.0,two-shot
2021-01-25,37218.0,14.0,1.0,two-shot
2021-01-25,37218.0,6.0,2.0,two-shot
2021-01-25,37219.0,1.0,1.0,two-shot
2021-01-25,37219.0,3.0,2.0,two-shot
2021-01-25,37220.0,8.0,1.0,two-shot
2021-01-25,37220.0,14.0,2.0,two-shot
2021-01-25,37221.0,72.0,1.0,two-shot
2021-01-25,37221.0,93.0,2.0,two-shot
2021-01-25,37228.0,1.0,1.0,two-shot
2021-01-25,37228.0,8.0,2.0,two-shot
2021-01-25,,29.0,1.0,two-shot
2021-01-25,,7.0,2.0,two-shot
2021-01-26,37013.0,64.0,1.0,two-shot
2021-01-26,37013.0,78.0,2.0,two-shot
2021-01-26,37027.0,1.0,1.0,two-shot
2021-01-26,37027.0,1.0,2.0,two-shot
2021-01-26,37072.0,63.0,1.0,two-shot
2021-01-26,37072.0,30.0,2.0,two-shot
2021-01-26,37076.0,54.0,1.0,two-shot
2021-01-26,37076.0,43.0,2.0,two-shot
2021-01-26,37080.0,20.0,1.0,two-shot
2021-01-26,37080.0,6.0,2.0,two-shot
2021-01-26,37115.0,42.0,1.0,two-shot
2021-01-26,37115.0,38.0,2.0,two-shot
2021-01-26,37138.0,42.0,1.0,two-shot
2021-01-26,37138.0,29.0,2.0,two-shot
2021-01-26,37189.0,6.0,1.0,two-shot
2021-01-26,37189.0,27.0,2.0,two-shot
2021-01-26,37201.0,2.0,2.0,two-shot
2021-01-26,37203.0,18.0,1.0,two-shot
2021-01-26,37203.0,52.0,2.0,two-shot
2021-01-26,37204.0,36.0,1.0,two-shot
2021-01-26,37204.0,27.0,2.0,two-shot
2021-01-26,37205.0,120.0,1.0,two-shot
2021-01-26,37205.0,73.0,2.0,two-shot
2021-01-26,37206.0,17.0,1.0,two-shot
2021-01-26,37206.0,35.0,2.0,two-shot
2021-01-26,37207.0,50.0,1.0,two-shot
2021-01-26,37207.0,32.0,2.0,two-shot
2021-01-26,37208.0,25.0,1.0,two-shot
2021-01-26,37208.0,24.0,2.0,two-shot
2021-01-26,37209.0,56.0,1.0,two-shot
2021-01-26,37209.0,67.0,2.0,two-shot
2021-01-26,37210.0,12.0,1.0,two-shot
2021-01-26,37210.0,9.0,2.0,two-shot
2021-01-26,37211.0,75.0,1.0,two-shot
2021-01-26,37211.0,51.0,2.0,two-shot
2021-01-26,37212.0,26.0,1.0,two-shot
2021-01-26,37212.0,54.0,2.0,two-shot
2021-01-26,37214.0,38.0,1.0,two-shot
2021-01-26,37214.0,39.0,2.0,two-shot
2021-01-26,37215.0,105.0,1.0,two-shot
2021-01-26,37215.0,38.0,2.0,two-shot
2021-01-26,37216.0,31.0,1.0,two-shot
2021-01-26,37216.0,13.0,2.0,two-shot
2021-01-26,37217.0,30.0,1.0,two-shot
2021-01-26,37217.0,24.0,2.0,two-shot
2021-01-26,37218.0,21.0,1.0,two-shot
2021-01-26,37218.0,11.0,2.0,two-shot
2021-01-26,37219.0,2.0,1.0,two-shot
2021-01-26,37220.0,28.0,1.0,two-shot
2021-01-26,37220.0,12.0,2.0,two-shot
2021-01-26,37221.0,125.0,1.0,two-shot
2021-01-26,37221.0,66.0,2.0,two-shot
2021-01-26,37228.0,1.0,1.0,two-shot
2021-01-26,37228.0,15.0,2.0,two-shot
2021-01-26,,31.0,1.0,two-shot
2021-01-26,,7.0,2.0,two-shot
2021-01-27,37013.0,142.0,1.0,two-shot
2021-01-27,37013.0,97.0,2.0,two-shot
2021-01-27,37027.0,1.0,1.0,two-shot
2021-01-27,37072.0,47.0,1.0,two-shot
2021-01-27,37072.0,31.0,2.0,two-shot
2021-01-27,37076.0,54.0,1.0,two-shot
2021-01-27,37076.0,35.0,2.0,two-shot
2021-01-27,37080.0,10.0,1.0,two-shot
2021-01-27,37080.0,12.0,2.0,two-shot
2021-01-27,37115.0,53.0,1.0,two-shot
2021-01-27,37115.0,29.0,2.0,two-shot
2021-01-27,37138.0,37.0,1.0,two-shot
2021-01-27,37138.0,26.0,2.0,two-shot
2021-01-27,37189.0,12.0,1.0,two-shot
2021-01-27,37189.0,6.0,2.0,two-shot
2021-01-27,37201.0,1.0,1.0,two-shot
2021-01-27,37201.0,2.0,2.0,two-shot
2021-01-27,37203.0,42.0,1.0,two-shot
2021-01-27,37203.0,38.0,2.0,two-shot
2021-01-27,37204.0,39.0,1.0,two-shot
2021-01-27,37204.0,24.0,2.0,two-shot
2021-01-27,37205.0,230.0,1.0,two-shot
2021-01-27,37205.0,104.0,2.0,two-shot
2021-01-27,37206.0,40.0,1.0,two-shot
2021-01-27,37206.0,28.0,2.0,two-shot
2021-01-27,37207.0,70.0,1.0,two-shot
2021-01-27,37207.0,34.0,2.0,two-shot
2021-01-27,37208.0,30.0,1.0,two-shot
2021-01-27,37208.0,21.0,2.0,two-shot
2021-01-27,37209.0,89.0,1.0,two-shot
2021-01-27,37209.0,57.0,2.0,two-shot
2021-01-27,37210.0,34.0,1.0,two-shot
2021-01-27,37210.0,92.0,2.0,two-shot
2021-01-27,37211.0,155.0,1.0,two-shot
2021-01-27,37211.0,173.0,2.0,two-shot
2021-01-27,37212.0,38.0,1.0,two-shot
2021-01-27,37212.0,29.0,2.0,two-shot
2021-01-27,37213.0,1.0,2.0,two-shot
2021-01-27,37214.0,69.0,1.0,two-shot
2021-01-27,37214.0,32.0,2.0,two-shot
2021-01-27,37215.0,147.0,1.0,two-shot
2021-01-27,37215.0,47.0,2.0,two-shot
2021-01-27,37216.0,32.0,1.0,two-shot
2021-01-27,37216.0,20.0,2.0,two-shot
2021-01-27,37217.0,41.0,1.0,two-shot
2021-01-27,37217.0,35.0,2.0,two-shot
2021-01-27,37218.0,58.0,1.0,two-shot
2021-01-27,37218.0,11.0,2.0,two-shot
2021-01-27,37219.0,2.0,1.0,two-shot
2021-01-27,37219.0,3.0,2.0,two-shot
2021-01-27,37220.0,37.0,1.0,two-shot
2021-01-27,37220.0,11.0,2.0,two-shot
2021-01-27,37221.0,156.0,1.0,two-shot
2021-01-27,37221.0,81.0,2.0,two-shot
2021-01-27,37228.0,3.0,1.0,two-shot
2021-01-27,37228.0,4.0,2.0,two-shot
2021-01-27,,27.0,1.0,two-shot
2021-01-27,,4.0,2.0,two-shot
2021-01-28,37013.0,113.0,1.0,two-shot
2021-01-28,37013.0,67.0,2.0,two-shot
2021-01-28,37027.0,1.0,1.0,two-shot
2021-01-28,37069.0,1.0,1.0,two-shot
2021-01-28,37072.0,80.0,1.0,two-shot
2021-01-28,37072.0,28.0,2.0,two-shot
2021-01-28,37076.0,44.0,1.0,two-shot
2021-01-28,37076.0,27.0,2.0,two-shot
2021-01-28,37080.0,10.0,1.0,two-shot
2021-01-28,37080.0,7.0,2.0,two-shot
2021-01-28,37115.0,35.0,1.0,two-shot
2021-01-28,37115.0,29.0,2.0,two-shot
2021-01-28,37138.0,52.0,1.0,two-shot
2021-01-28,37138.0,23.0,2.0,two-shot
2021-01-28,37189.0,6.0,1.0,two-shot
2021-01-28,37189.0,3.0,2.0,two-shot
2021-01-28,37201.0,1.0,1.0,two-shot
2021-01-28,37203.0,18.0,1.0,two-shot
2021-01-28,37203.0,47.0,2.0,two-shot
2021-01-28,37204.0,34.0,1.0,two-shot
2021-01-28,37204.0,21.0,2.0,two-shot
2021-01-28,37205.0,119.0,1.0,two-shot
2021-01-28,37205.0,71.0,2.0,two-shot
2021-01-28,37206.0,33.0,1.0,two-shot
2021-01-28,37206.0,26.0,2.0,two-shot
2021-01-28,37207.0,29.0,1.0,two-shot
2021-01-28,37207.0,39.0,2.0,two-shot
2021-01-28,37208.0,10.0,1.0,two-shot
2021-01-28,37208.0,19.0,2.0,two-shot
2021-01-28,37209.0,54.0,1.0,two-shot
2021-01-28,37209.0,86.0,2.0,two-shot
2021-01-28,37210.0,13.0,1.0,two-shot
2021-01-28,37210.0,17.0,2.0,two-shot
2021-01-28,37211.0,158.0,1.0,two-shot
2021-01-28,37211.0,65.0,2.0,two-shot
2021-01-28,37212.0,35.0,1.0,two-shot
2021-01-28,37212.0,49.0,2.0,two-shot
2021-01-28,37214.0,43.0,1.0,two-shot
2021-01-28,37214.0,32.0,2.0,two-shot
2021-01-28,37215.0,187.0,1.0,two-shot
2021-01-28,37215.0,53.0,2.0,two-shot
2021-01-28,37216.0,25.0,1.0,two-shot
2021-01-28,37216.0,24.0,2.0,two-shot
2021-01-28,37217.0,33.0,1.0,two-shot
2021-01-28,37217.0,21.0,2.0,two-shot
2021-01-28,37218.0,40.0,1.0,two-shot
2021-01-28,37218.0,16.0,2.0,two-shot
2021-01-28,37219.0,1.0,1.0,two-shot
2021-01-28,37219.0,1.0,2.0,two-shot
2021-01-28,37220.0,21.0,1.0,two-shot
2021-01-28,37220.0,10.0,2.0,two-shot
2021-01-28,37221.0,116.0,1.0,two-shot
2021-01-28,37221.0,93.0,2.0,two-shot
2021-01-28,37228.0,5.0,1.0,two-shot
2021-01-28,37228.0,4.0,2.0,two-shot
2021-01-28,,33.0,1.0,two-shot
2021-01-28,,4.0,2.0,two-shot
2021-01-29,37013.0,123.0,1.0,two-shot
2021-01-29,37013.0,127.0,2.0,two-shot
2021-01-29,37027.0,4.0,1.0,two-shot
2021-01-29,37069.0,1.0,1.0,two-shot
2021-01-29,37072.0,79.0,1.0,two-shot
2021-01-29,37072.0,47.0,2.0,two-shot
2021-01-29,37076.0,78.0,1.0,two-shot
2021-01-29,37076.0,64.0,2.0,two-shot
2021-01-29,37080.0,19.0,1.0,two-shot
2021-01-29,37080.0,9.0,2.0,two-shot
2021-01-29,37115.0,43.0,1.0,two-shot
2021-01-29,37115.0,45.0,2.0,two-shot
2021-01-29,37138.0,63.0,1.0,two-shot
2021-01-29,37138.0,30.0,2.0,two-shot
2021-01-29,37189.0,7.0,1.0,two-shot
2021-01-29,37189.0,6.0,2.0,two-shot
2021-01-29,37201.0,5.0,1.0,two-shot
2021-01-29,37201.0,1.0,2.0,two-shot
2021-01-29,37203.0,28.0,1.0,two-shot
2021-01-29,37203.0,88.0,2.0,two-shot
2021-01-29,37204.0,40.0,1.0,two-shot
2021-01-29,37204.0,45.0,2.0,two-shot
2021-01-29,37205.0,152.0,1.0,two-shot
2021-01-29,37205.0,136.0,2.0,two-shot
2021-01-29,37206.0,54.0,1.0,two-shot
2021-01-29,37206.0,44.0,2.0,two-shot
2021-01-29,37207.0,52.0,1.0,two-shot
2021-01-29,37207.0,40.0,2.0,two-shot
2021-01-29,37208.0,33.0,1.0,two-shot
2021-01-29,37208.0,24.0,2.0,two-shot
2021-01-29,37209.0,73.0,1.0,two-shot
2021-01-29,37209.0,115.0,2.0,two-shot
2021-01-29,37210.0,13.0,1.0,two-shot
2021-01-29,37210.0,27.0,2.0,two-shot
2021-01-29,37211.0,237.0,1.0,two-shot
2021-01-29,37211.0,106.0,2.0,two-shot
2021-01-29,37212.0,32.0,1.0,two-shot
2021-01-29,37212.0,56.0,2.0,two-shot
2021-01-29,37213.0,1.0,1.0,two-shot
2021-01-29,37214.0,63.0,1.0,two-shot
2021-01-29,37214.0,37.0,2.0,two-shot
2021-01-29,37215.0,154.0,1.0,two-shot
2021-01-29,37215.0,95.0,2.0,two-shot
2021-01-29,37216.0,37.0,1.0,two-shot
2021-01-29,37216.0,29.0,2.0,two-shot
2021-01-29,37217.0,25.0,1.0,two-shot
2021-01-29,37217.0,29.0,2.0,two-shot
2021-01-29,37218.0,61.0,1.0,two-shot
2021-01-29,37218.0,20.0,2.0,two-shot
2021-01-29,37219.0,1.0,1.0,two-shot
2021-01-29,37219.0,4.0,2.0,two-shot
2021-01-29,37220.0,25.0,1.0,two-shot
2021-01-29,37220.0,31.0,2.0,two-shot
2021-01-29,37221.0,181.0,1.0,two-shot
2021-01-29,37221.0,123.0,2.0,two-shot
2021-01-29,37228.0,6.0,1.0,two-shot
2021-01-29,37228.0,4.0,2.0,two-shot
2021-01-29,,58.0,1.0,two-shot
2021-01-29,,5.0,2.0,two-shot
2021-01-30,37013.0,83.0,1.0,two-shot
2021-01-30,37013.0,24.0,2.0,two-shot
2021-01-30,37027.0,5.0,1.0,two-shot
2021-01-30,37072.0,72.0,1.0,two-shot
