Year,Quarter,County,Value,LastReportedDate,
2016,,Montgomery,36025.0000,2018-10-23
2016,,Moore,43940.0000,2018-10-23
2016,,Morgan,32191.0000,2018-10-23
2016,,Obion,35007.0000,2018-10-23
2016,,Overton,34797.0000,2018-10-23
2016,,Perry,29500.0000,2018-10-23
2016,,Pickett,30943.0000,2018-10-23
2016,,Polk,31534.0000,2018-10-23
2016,,Putnam,36568.0000,2018-10-23
2016,,Rhea,42413.0000,2018-10-23
2016,,Roane,60303.0000,2018-10-23
2016,,Robertson,37593.0000,2018-10-23
2016,,Rutherford,47095.0000,2018-10-23
2016,,Scott,29742.0000,2018-10-23
2016,,Sequatchie,31384.0000,2018-10-23
2016,,Sevier,29328.0000,2018-10-23
2016,,Shelby,53289.0000,2018-10-23
2016,,Smith,38353.0000,2018-10-23
2016,,Stewart,45286.0000,2018-10-23
2016,,Sullivan,45296.0000,2018-10-23
2016,,Sumner,41269.0000,2018-10-23
2016,,Tipton,36437.0000,2018-10-23
2016,,Trousdale,32033.0000,2018-10-23
2016,,Unicoi,43078.0000,2018-10-23
2016,,Union,32116.0000,2018-10-23
2016,,VanBuren,31813.0000,2018-10-23
2016,,Warren,37225.0000,2018-10-23
2016,,Washington,39323.0000,2018-10-23
2016,,Wayne,31452.0000,2018-10-23
2016,,Weakley,32307.0000,2018-10-23
2016,,White,35200.0000,2018-10-23
2016,,Williamson,60748.0000,2018-10-23
2016,,Wilson,41518.0000,2018-10-23
2017,,,55984.0000,2018-10-23
2017,,,55338.0000,2018-10-23
2017,,,52884.0000,2018-10-23
2017,,,49012.0000,2018-10-23
2017,,,48986.0000,2018-10-23
2017,,,47778.0000,2018-10-23
2017,,,46811.0000,2018-10-23
2017,,,45070.0000,2018-10-23
2017,,,45045.0000,2018-10-23
2017,,,43565.0000,2018-10-23
2017,,,42809.0000,2018-10-23
2017,,,42708.0000,2018-10-23
2017,,,37933.0000,2018-10-23
2017,,Anderson,55762.0000,2018-10-23
2017,,Bedford,38747.0000,2018-10-23
2017,,Benton,32650.0000,2018-10-23
2017,,Bledsoe,32896.0000,2018-10-23
2017,,Blount,46680.0000,2018-10-23
2017,,Bradley,40473.0000,2018-10-23
2017,,Campbell,34184.0000,2018-10-23
2017,,Cannon,33326.0000,2018-10-23
2017,,Carroll,35940.0000,2018-10-23
2017,,Carter,34800.0000,2018-10-23
2017,,Cheatham,41398.0000,2018-10-23
2017,,Chester,33428.0000,2018-10-23
2017,,Claiborne,36327.0000,2018-10-23
2017,,Clay,31044.0000,2018-10-23
2017,,Cocke,34155.0000,2018-10-23
2017,,Coffee,44283.0000,2018-10-23
2017,,Crockett,39934.0000,2018-10-23
2017,,Cumberland,34076.0000,2018-10-23
2017,,Davidson,58024.0000,2018-10-23
2017,,Decatur,37177.0000,2018-10-23
2017,,DeKalb,36565.0000,2018-10-23
2017,,Dickson,38316.0000,2018-10-23
2017,,Dyer,38839.0000,2018-10-23
2017,,Fayette,47504.0000,2018-10-23
2017,,Fentress,32053.0000,2018-10-23
2017,,Franklin,35634.0000,2018-10-23
2017,,Gibson,35945.0000,2018-10-23
2017,,Giles,38765.0000,2018-10-23
2017,,Grainger,37208.0000,2018-10-23
2017,,Greene,37795.0000,2018-10-23
2017,,Grundy,27369.0000,2018-10-23
2017,,Hamblen,38845.0000,2018-10-23
2017,,Hamilton,49226.0000,2018-10-23
2017,,Hancock,26532.0000,2018-10-23
2017,,Hardeman,38223.0000,2018-10-23
2017,,Hardin,40568.0000,2018-10-23
2017,,Hawkins,41791.0000,2018-10-23
2017,,Haywood,39008.0000,2018-10-23
2017,,Henderson,36922.0000,2018-10-23
2017,,Henry,37394.0000,2018-10-23
2017,,Hickman,35682.0000,2018-10-23
2017,,Houston,30808.0000,2018-10-23
2017,,Humphreys,49482.0000,2018-10-23
2017,,Jackson,32158.0000,2018-10-23
2017,,Jefferson,41519.0000,2018-10-23
2017,,Johnson,42300.0000,2018-10-23
2017,,Knox,47751.0000,2018-10-23
2017,,Lake,31702.0000,2018-10-23
2017,,Lauderdale,36074.0000,2018-10-23
2017,,Lawrence,34577.0000,2018-10-23
2017,,Lewis,31284.0000,2018-10-23
2017,,Lincoln,36404.0000,2018-10-23
2017,,Loudon,42585.0000,2018-10-23
2017,,Macon,32706.0000,2018-10-23
2017,,Madison,42410.0000,2018-10-23
2017,,Marion,37396.0000,2018-10-23
2017,,Marshall,41062.0000,2018-10-23
2017,,Maury,45436.0000,2018-10-23
2017,,McMinn,42859.0000,2018-10-23
2017,,Mcnairy,32874.0000,2018-10-23
2017,,Meigs,38872.0000,2018-10-23
2017,,Monroe,38306.0000,2018-10-23
2017,,Montgomery,37482.0000,2018-10-23
2017,,Moore,45087.0000,2018-10-23
2017,,Morgan,33186.0000,2018-10-23
2017,,Obion,35968.0000,2018-10-23
2017,,Overton,35291.0000,2018-10-23
2017,,Perry,31571.0000,2018-10-23
2017,,Pickett,32006.0000,2018-10-23
2017,,Polk,28871.0000,2018-10-23
2017,,Putnam,37532.0000,2018-10-23
2017,,Rhea,43583.0000,2018-10-23
2017,,Roane,63859.0000,2018-10-23
2017,,Robertson,39189.0000,2018-10-23
2017,,Rutherford,47921.0000,2018-10-23
2017,,Scott,30517.0000,2018-10-23
2017,,Sequatchie,32184.0000,2018-10-23
2017,,Sevier,30154.0000,2018-10-23
2017,,Shelby,54726.0000,2018-10-23
2017,,Smith,40001.0000,2018-10-23
2017,,Stewart,46714.0000,2018-10-23
2017,,Sullivan,46596.0000,2018-10-23
2017,,Sumner,42876.0000,2018-10-23
2017,,Tipton,35562.0000,2018-10-23
2017,,Trousdale,33576.0000,2018-10-23
2017,,Unicoi,44193.0000,2018-10-23
2017,,Union,35298.0000,2018-10-23
2017,,VanBuren,30478.0000,2018-10-23
2017,,Warren,38423.0000,2018-10-23
2017,,Washington,40652.0000,2018-10-23
2017,,Wayne,32467.0000,2018-10-23
2017,,Weakley,33456.0000,2018-10-23
2017,,White,36035.0000,2018-10-23
2017,,Williamson,62458.0000,2018-10-23
2017,,Wilson,42344.0000,2018-10-23
2018,,,57852.0000,2019-07-29
2018,,,57198.0000,2019-07-29
2018,,,54250.0000,2019-07-29
2018,,,50863.0000,2019-07-29
2018,,,50666.0000,2019-07-29
2018,,,49438.0000,2019-07-29
2018,,,48408.0000,2019-07-29
2018,,,46510.0000,2019-07-29
2018,,,46192.0000,2019-07-29
2018,,,45780.0000,2019-07-29
2018,,,44000.0000,2019-07-29
2018,,,43718.0000,2019-07-29
2018,,,38977.0000,2019-07-29
2018,,Anderson,57631.0000,2019-07-29
2018,,Bedford,39908.0000,2019-07-29
2018,,Benton,33856.0000,2019-07-29
2018,,Bledsoe,34652.0000,2019-07-29
2018,,Blount,47281.0000,2019-07-29
2018,,Bradley,41734.0000,2019-07-29
2018,,Campbell,34215.0000,2019-07-29
2018,,Cannon,34006.0000,2019-07-29
2018,,Carroll,37045.0000,2019-07-29
2018,,Carter,35476.0000,2019-07-29
2018,,Cheatham,42763.0000,2019-07-29
2018,,Chester,33651.0000,2019-07-29
2018,,Claiborne,36532.0000,2019-07-29
2018,,Clay,30593.0000,2019-07-29
2018,,Cocke,35012.0000,2019-07-29
2018,,Coffee,45667.0000,2019-07-29
2018,,Crockett,40545.0000,2019-07-29
2018,,Cumberland,33703.0000,2019-07-29
2018,,Davidson,60690.0000,2019-07-29
2018,,Decatur,38100.0000,2019-07-29
2018,,DeKalb,38572.0000,2019-07-29
2018,,Dickson,38920.0000,2019-07-29
2018,,Dyer,39744.0000,2019-07-29
2018,,Fayette,44308.0000,2019-07-29
2018,,Fentress,32279.0000,2019-07-29
2018,,Franklin,36696.0000,2019-07-29
2018,,Gibson,37611.0000,2019-07-29
2018,,Giles,40349.0000,2019-07-29
2018,,Grainger,38464.0000,2019-07-29
2018,,Greene,38901.0000,2019-07-29
2018,,Grundy,28167.0000,2019-07-29
2018,,Hamblen,40176.0000,2019-07-29
2018,,Hamilton,49869.0000,2019-07-29
2018,,Hancock,27339.0000,2019-07-29
2018,,Hardeman,39957.0000,2019-07-29
2018,,Hardin,41949.0000,2019-07-29
2018,,Hawkins,41960.0000,2019-07-29
2018,,Haywood,39714.0000,2019-07-29
2018,,Henderson,39198.0000,2019-07-29
2018,,Henry,38406.0000,2019-07-29
2018,,Hickman,36748.0000,2019-07-29
2018,,Houston,31207.0000,2019-07-29
2018,,Humphreys,47308.0000,2019-07-29
2018,,Jackson,33104.0000,2019-07-29
2018,,Jefferson,42766.0000,2019-07-29
2018,,Johnson,42226.0000,2019-07-29
2018,,Knox,49675.0000,2019-07-29
2018,,Lake,32876.0000,2019-07-29
2018,,Lauderdale,38408.0000,2019-07-29
2018,,Lawrence,35114.0000,2019-07-29
2018,,Lewis,32051.0000,2019-07-29
2018,,Lincoln,36932.0000,2019-07-29
2018,,Loudon,44292.0000,2019-07-29
2018,,Macon,33124.0000,2019-07-29
2018,,Madison,42947.0000,2019-07-29
2018,,Marion,37618.0000,2019-07-29
2018,,Marshall,42031.0000,2019-07-29
2018,,Maury,46635.0000,2019-07-29
2018,,McMinn,43280.0000,2019-07-29
2018,,McNairy,33943.0000,2019-07-29
2018,,Meigs,38970.0000,2019-07-29
2018,,Monroe,39397.0000,2019-07-29
2018,,Montgomery,38670.0000,2019-07-29
2018,,Moore,46716.0000,2019-07-29
2018,,Morgan,35137.0000,2019-07-29
2018,,Obion,36627.0000,2019-07-29
2018,,Overton,36013.0000,2019-07-29
2018,,Perry,32425.0000,2019-07-29
2018,,Pickett,31252.0000,2019-07-29
2018,,Polk,31280.0000,2019-07-29
2018,,Putnam,39402.0000,2019-07-29
2018,,Rhea,44604.0000,2019-07-29
2018,,Roane,66011.0000,2019-07-29
2018,,Robertson,38753.0000,2019-07-29
2018,,Rutherford,48572.0000,2019-07-29
2018,,Scott,31950.0000,2019-07-29
2018,,Sequatchie,32431.0000,2019-07-29
2018,,Sevier,31295.0000,2019-07-29
2018,,Shelby,56276.0000,2019-07-29
2018,,Smith,42776.0000,2019-07-29
2018,,Stewart,47720.0000,2019-07-29
2018,,Sullivan,49107.0000,2019-07-29
2018,,Sumner,43434.0000,2019-07-29
2018,,Tipton,36086.0000,2019-07-29
2018,,Trousdale,37234.0000,2019-07-29
