Year,State,Value,LastReportedDate,
2011,Tennessee,120.0000,2019-11-08
2012,Tennessee,101.0000,2019-11-08
2013,Tennessee,95.0000,2019-11-08
2014,Tennessee,127.0000,2019-11-08
2015,Tennessee,112.0000,2019-11-08
2016,Tennessee,122.0000,2019-11-08
2017,Tennessee,128.0000,2019-11-08

