Category,Date,County,Value,LastReportedDate,
Households,2017-10-01,Carroll,145.0000,2018-10-25
Households,2017-10-01,Carter,150.0000,2018-10-25
Households,2017-10-01,Cheatham,117.0000,2018-10-25
Households,2017-10-01,Chester,77.0000,2018-10-25
Households,2017-10-01,Claiborne,154.0000,2018-10-25
Households,2017-10-01,Clay,46.0000,2018-10-25
Households,2017-10-01,Cocke,205.0000,2018-10-25
Households,2017-10-01,Coffee,255.0000,2018-10-25
Households,2017-10-01,Crockett,55.0000,2018-10-25
Households,2017-10-01,Cumberland,217.0000,2018-10-25
Households,2017-10-01,Davidson,2043.0000,2018-10-25
Households,2017-10-01,Decatur,59.0000,2018-10-25
Households,2017-10-01,DeKalb,81.0000,2018-10-25
Households,2017-10-01,Dickson,123.0000,2018-10-25
Households,2017-10-01,Dyer,209.0000,2018-10-25
Households,2017-10-01,Fayette,105.0000,2018-10-25
Households,2017-10-01,Fentress,77.0000,2018-10-25
Households,2017-10-01,Franklin,169.0000,2018-10-25
Households,2017-10-01,Gibson,229.0000,2018-10-25
Households,2017-10-01,Giles,72.0000,2018-10-25
Households,2017-10-01,Grainger,65.0000,2018-10-25
Households,2017-10-01,Greene,289.0000,2018-10-25
Households,2017-10-01,Grundy,81.0000,2018-10-25
Households,2017-10-01,Hamblen,254.0000,2018-10-25
Households,2017-10-01,Hamilton,1254.0000,2018-10-25
Households,2017-10-01,Hancock,91.0000,2018-10-25
Households,2017-10-01,Hardeman,102.0000,2018-10-25
Households,2017-10-01,Hardin,142.0000,2018-10-25
Households,2017-10-01,Hawkins,283.0000,2018-10-25
Households,2017-10-01,Haywood,119.0000,2018-10-25
Households,2017-10-01,Henderson,137.0000,2018-10-25
Households,2017-10-01,Henry,103.0000,2018-10-25
Households,2017-10-01,Hickman,90.0000,2018-10-25
Households,2017-10-01,Houston,27.0000,2018-10-25
Households,2017-10-01,Humphreys,41.0000,2018-10-25
Households,2017-10-01,Jackson,49.0000,2018-10-25
Households,2017-10-01,Jefferson,156.0000,2018-10-25
Households,2017-10-01,Johnson,98.0000,2018-10-25
Households,2017-10-01,Knox,1735.0000,2018-10-25
Households,2017-10-01,Lake,52.0000,2018-10-25
Households,2017-10-01,Lauderdale,148.0000,2018-10-25
Households,2017-10-01,Lawrence,127.0000,2018-10-25
Households,2017-10-01,Lewis,37.0000,2018-10-25
Households,2017-10-01,Lincoln,115.0000,2018-10-25
Households,2017-10-01,Loudon,96.0000,2018-10-25
Households,2017-10-01,Macon,98.0000,2018-10-25
Households,2017-10-01,Madison,598.0000,2018-10-25
Households,2017-10-01,Marion,119.0000,2018-10-25
Households,2017-10-01,Marshall,106.0000,2018-10-25
Households,2017-10-01,Maury,158.0000,2018-10-25
Households,2017-10-01,McMinn,9.0000,2018-10-25
Households,2017-10-01,McNairy,69.0000,2018-10-25
Households,2017-10-01,Meigs,179.0000,2018-10-25
Households,2017-10-01,Monroe,85.0000,2018-10-25
Households,2017-10-01,Montgomery,37.0000,2018-10-25
Households,2017-10-01,Moore,164.0000,2018-10-25
Households,2017-10-01,Morgan,569.0000,2018-10-25
Households,2017-10-01,Obion,128.0000,2018-10-25
Households,2017-10-01,Overton,69.0000,2018-10-25
Households,2017-10-01,Perry,24.0000,2018-10-25
Households,2017-10-01,Pickett,14.0000,2018-10-25
Households,2017-10-01,Polk,42.0000,2018-10-25
Households,2017-10-01,Putnam,290.0000,2018-10-25
Households,2017-10-01,Rhea,173.0000,2018-10-25
Households,2017-10-01,Roane,189.0000,2018-10-25
Households,2017-10-01,Robertson,231.0000,2018-10-25
Households,2017-10-01,Rutherford,606.0000,2018-10-25
Households,2017-10-01,Scott,116.0000,2018-10-25
Households,2017-10-01,Sequatchie,67.0000,2018-10-25
Households,2017-10-01,Sevier,202.0000,2018-10-25
Households,2017-10-01,Shelby,5801.0000,2018-10-25
Households,2017-10-01,Smith,55.0000,2018-10-25
Households,2017-10-01,Stewart,41.0000,2018-10-25
Households,2017-10-01,Sullivan,737.0000,2018-10-25
Households,2017-10-01,Sumner,394.0000,2018-10-25
Households,2017-10-01,Tipton,178.0000,2018-10-25
Households,2017-10-01,Trousdale,27.0000,2018-10-25
Households,2017-10-01,Unicoi,87.0000,2018-10-25
Households,2017-10-01,Union,103.0000,2018-10-25
Households,2017-10-01,VanBuren,11.0000,2018-10-25
Households,2017-10-01,Warren,142.0000,2018-10-25
Households,2017-10-01,Washington,368.0000,2018-10-25
Households,2017-10-01,Wayne,24.0000,2018-10-25
Households,2017-10-01,Weakley,151.0000,2018-10-25
Households,2017-10-01,White,83.0000,2018-10-25
Households,2017-10-01,Williamson,68.0000,2018-10-25
Households,2017-10-01,Wilson,246.0000,2018-10-25
Households,2017-11-01,Anderson,302.0000,2018-10-25
Households,2017-11-01,Bedford,214.0000,2018-10-25
Households,2017-11-01,Benton,57.0000,2018-10-25
Households,2017-11-01,Bledsoe,64.0000,2018-10-25
Households,2017-11-01,Blount,334.0000,2018-10-25
Households,2017-11-01,Bradley,301.0000,2018-10-25
Households,2017-11-01,Campbell,228.0000,2018-10-25
Households,2017-11-01,Cannon,33.0000,2018-10-25
Households,2017-11-01,Carroll,148.0000,2018-10-25
Households,2017-11-01,Carter,144.0000,2018-10-25
Households,2017-11-01,Cheatham,111.0000,2018-10-25
Households,2017-11-01,Chester,76.0000,2018-10-25
Households,2017-11-01,Claiborne,149.0000,2018-10-25
Households,2017-11-01,Clay,44.0000,2018-10-25
Households,2017-11-01,Cocke,205.0000,2018-10-25
Households,2017-11-01,Coffee,243.0000,2018-10-25
Households,2017-11-01,Crockett,53.0000,2018-10-25
Households,2017-11-01,Cumberland,217.0000,2018-10-25
Households,2017-11-01,Davidson,1963.0000,2018-10-25
Households,2017-11-01,Decatur,54.0000,2018-10-25
Households,2017-11-01,DeKalb,83.0000,2018-10-25
Households,2017-11-01,Dickson,116.0000,2018-10-25
Households,2017-11-01,Dyer,189.0000,2018-10-25
Households,2017-11-01,Fayette,94.0000,2018-10-25
Households,2017-11-01,Fentress,75.0000,2018-10-25
Households,2017-11-01,Franklin,162.0000,2018-10-25
Households,2017-11-01,Gibson,220.0000,2018-10-25
Households,2017-11-01,Giles,74.0000,2018-10-25
Households,2017-11-01,Grainger,63.0000,2018-10-25
Households,2017-11-01,Greene,291.0000,2018-10-25
Households,2017-11-01,Grundy,78.0000,2018-10-25
Households,2017-11-01,Hamblen,243.0000,2018-10-25
Households,2017-11-01,Hamilton,1227.0000,2018-10-25
Households,2017-11-01,Hancock,94.0000,2018-10-25
Households,2017-11-01,Hardeman,105.0000,2018-10-25
Households,2017-11-01,Hardin,141.0000,2018-10-25
Households,2017-11-01,Hawkins,282.0000,2018-10-25
Households,2017-11-01,Haywood,118.0000,2018-10-25
Households,2017-11-01,Henderson,136.0000,2018-10-25
Households,2017-11-01,Henry,107.0000,2018-10-25
Households,2017-11-01,Hickman,86.0000,2018-10-25
Households,2017-11-01,Houston,24.0000,2018-10-25
Households,2017-11-01,Humphreys,43.0000,2018-10-25
Households,2017-11-01,Jackson,47.0000,2018-10-25
Households,2017-11-01,Jefferson,160.0000,2018-10-25
Households,2017-11-01,Johnson,102.0000,2018-10-25
Households,2017-11-01,Knox,1698.0000,2018-10-25
Households,2017-11-01,Lake,50.0000,2018-10-25
Households,2017-11-01,Lauderdale,147.0000,2018-10-25
Households,2017-11-01,Lawrence,126.0000,2018-10-25
Households,2017-11-01,Lewis,40.0000,2018-10-25
Households,2017-11-01,Lincoln,114.0000,2018-10-25
Households,2017-11-01,Loudon,95.0000,2018-10-25
Households,2017-11-01,Macon,97.0000,2018-10-25
Households,2017-11-01,Madison,578.0000,2018-10-25
Households,2017-11-01,Marion,116.0000,2018-10-25
Households,2017-11-01,Marshall,104.0000,2018-10-25
Households,2017-11-01,Maury,156.0000,2018-10-25
Households,2017-11-01,McMinn,7.0000,2018-10-25
Households,2017-11-01,McNairy,72.0000,2018-10-25
Households,2017-11-01,Meigs,186.0000,2018-10-25
Households,2017-11-01,Monroe,87.0000,2018-10-25
Households,2017-11-01,Montgomery,38.0000,2018-10-25
Households,2017-11-01,Moore,160.0000,2018-10-25
Households,2017-11-01,Morgan,544.0000,2018-10-25
Households,2017-11-01,Obion,128.0000,2018-10-25
Households,2017-11-01,Overton,67.0000,2018-10-25
Households,2017-11-01,Perry,23.0000,2018-10-25
Households,2017-11-01,Pickett,16.0000,2018-10-25
Households,2017-11-01,Polk,43.0000,2018-10-25
Households,2017-11-01,Putnam,284.0000,2018-10-25
Households,2017-11-01,Rhea,171.0000,2018-10-25
Households,2017-11-01,Roane,189.0000,2018-10-25
Households,2017-11-01,Robertson,211.0000,2018-10-25
Households,2017-11-01,Rutherford,564.0000,2018-10-25
Households,2017-11-01,Scott,115.0000,2018-10-25
Households,2017-11-01,Sequatchie,67.0000,2018-10-25
Households,2017-11-01,Sevier,199.0000,2018-10-25
Households,2017-11-01,Shelby,5594.0000,2018-10-25
Households,2017-11-01,Smith,57.0000,2018-10-25
Households,2017-11-01,Stewart,40.0000,2018-10-25
Households,2017-11-01,Sullivan,719.0000,2018-10-25
Households,2017-11-01,Sumner,398.0000,2018-10-25
Households,2017-11-01,Tipton,181.0000,2018-10-25
Households,2017-11-01,Trousdale,26.0000,2018-10-25
Households,2017-11-01,Unicoi,88.0000,2018-10-25
Households,2017-11-01,Union,100.0000,2018-10-25
Households,2017-11-01,VanBuren,10.0000,2018-10-25
Households,2017-11-01,Warren,146.0000,2018-10-25
Households,2017-11-01,Washington,366.0000,2018-10-25
Households,2017-11-01,Wayne,25.0000,2018-10-25
Households,2017-11-01,Weakley,148.0000,2018-10-25
Households,2017-11-01,White,79.0000,2018-10-25
Households,2017-11-01,Williamson,74.0000,2018-10-25
Households,2017-11-01,Wilson,240.0000,2018-10-25
Households,2017-12-01,Anderson,293.0000,2018-10-25
Households,2017-12-01,Bedford,220.0000,2018-10-25
Households,2017-12-01,Benton,56.0000,2018-10-25
Households,2017-12-01,Bledsoe,59.0000,2018-10-25
Households,2017-12-01,Blount,337.0000,2018-10-25
Households,2017-12-01,Bradley,298.0000,2018-10-25
Households,2017-12-01,Campbell,210.0000,2018-10-25
Households,2017-12-01,Cannon,34.0000,2018-10-25
Households,2017-12-01,Carroll,145.0000,2018-10-25
Households,2017-12-01,Carter,147.0000,2018-10-25
Households,2017-12-01,Cheatham,101.0000,2018-10-25
Households,2017-12-01,Chester,75.0000,2018-10-25
Households,2017-12-01,Claiborne,151.0000,2018-10-25
Households,2017-12-01,Clay,40.0000,2018-10-25
Households,2017-12-01,Cocke,212.0000,2018-10-25
Households,2017-12-01,Coffee,241.0000,2018-10-25
Households,2017-12-01,Crockett,54.0000,2018-10-25
Households,2017-12-01,Cumberland,218.0000,2018-10-25
Households,2017-12-01,Davidson,1928.0000,2018-10-25
Households,2017-12-01,Decatur,52.0000,2018-10-25
Households,2017-12-01,DeKalb,83.0000,2018-10-25
Households,2017-12-01,Dickson,112.0000,2018-10-25
Households,2017-12-01,Dyer,191.0000,2018-10-25
Households,2017-12-01,Fayette,94.0000,2018-10-25
Households,2017-12-01,Fentress,78.0000,2018-10-25
Households,2017-12-01,Franklin,165.0000,2018-10-25
Households,2017-12-01,Gibson,213.0000,2018-10-25
Households,2017-12-01,Giles,81.0000,2018-10-25
Households,2017-12-01,Grainger,65.0000,2018-10-25
Households,2017-12-01,Greene,294.0000,2018-10-25
Households,2017-12-01,Grundy,78.0000,2018-10-25
Households,2017-12-01,Hamblen,228.0000,2018-10-25
Households,2017-12-01,Hamilton,1217.0000,2018-10-25
Households,2017-12-01,Hancock,91.0000,2018-10-25
Households,2017-12-01,Hardeman,98.0000,2018-10-25
Households,2017-12-01,Hardin,142.0000,2018-10-25
Households,2017-12-01,Hawkins,280.0000,2018-10-25
Households,2017-12-01,Haywood,119.0000,2018-10-25
Households,2017-12-01,Henderson,141.0000,2018-10-25
Households,2017-12-01,Henry,106.0000,2018-10-25
Households,2017-12-01,Hickman,83.0000,2018-10-25
Households,2017-12-01,Houston,24.0000,2018-10-25
Households,2017-12-01,Humphreys,45.0000,2018-10-25
Households,2017-12-01,Jackson,47.0000,2018-10-25
Households,2017-12-01,Jefferson,151.0000,2018-10-25
Households,2017-12-01,Johnson,98.0000,2018-10-25
Households,2017-12-01,Knox,1658.0000,2018-10-25
Households,2017-12-01,Lake,49.0000,2018-10-25
Households,2017-12-01,Lauderdale,143.0000,2018-10-25
Households,2017-12-01,Lawrence,118.0000,2018-10-25
Households,2017-12-01,Lewis,35.0000,2018-10-25
Households,2017-12-01,Lincoln,115.0000,2018-10-25
Households,2017-12-01,Loudon,92.0000,2018-10-25
Households,2017-12-01,Macon,97.0000,2018-10-25
Households,2017-12-01,Madison,574.0000,2018-10-25
Households,2017-12-01,Marion,113.0000,2018-10-25
Households,2017-12-01,Marshall,97.0000,2018-10-25
Households,2017-12-01,Maury,162.0000,2018-10-25
Households,2017-12-01,McMinn,5.0000,2018-10-25
Households,2017-12-01,McNairy,71.0000,2018-10-25
Households,2017-12-01,Meigs,179.0000,2018-10-25
Households,2017-12-01,Monroe,89.0000,2018-10-25
Households,2017-12-01,Montgomery,74.0000,2018-10-25
Households,2017-12-01,Moore,149.0000,2018-10-25
Households,2017-12-01,Morgan,503.0000,2018-10-25
Households,2017-12-01,Obion,131.0000,2018-10-25
Households,2017-12-01,Overton,69.0000,2018-10-25
Households,2017-12-01,Perry,23.0000,2018-10-25
Households,2017-12-01,Pickett,15.0000,2018-10-25
Households,2017-12-01,Polk,44.0000,2018-10-25
Households,2017-12-01,Putnam,280.0000,2018-10-25
Households,2017-12-01,Rhea,169.0000,2018-10-25
Households,2017-12-01,Roane,189.0000,2018-10-25
Households,2017-12-01,Robertson,193.0000,2018-10-25
Households,2017-12-01,Rutherford,541.0000,2018-10-25
Households,2017-12-01,Scott,117.0000,2018-10-25
Households,2017-12-01,Sequatchie,69.0000,2018-10-25
Households,2017-12-01,Sevier,198.0000,2018-10-25
Households,2017-12-01,Shelby,5547.0000,2018-10-25
Households,2017-12-01,Smith,59.0000,2018-10-25
Households,2017-12-01,Stewart,39.0000,2018-10-25
Households,2017-12-01,Sullivan,707.0000,2018-10-25
Households,2017-12-01,Sumner,395.0000,2018-10-25
Households,2017-12-01,Tipton,186.0000,2018-10-25
Households,2017-12-01,Trousdale,25.0000,2018-10-25
Households,2017-12-01,Unicoi,86.0000,2018-10-25
Households,2017-12-01,Union,101.0000,2018-10-25
Households,2017-12-01,VanBuren,11.0000,2018-10-25
Households,2017-12-01,Warren,148.0000,2018-10-25
Households,2017-12-01,Washington,371.0000,2018-10-25
Households,2017-12-01,Wayne,23.0000,2018-10-25
Households,2017-12-01,Weakley,139.0000,2018-10-25
Households,2017-12-01,White,83.0000,2018-10-25
Households,2017-12-01,Williamson,70.0000,2018-10-25
Households,2017-12-01,Wilson,241.0000,2018-10-25
Households,2018-01-01,Anderson,285.0000,2018-10-25
Households,2018-01-01,Bedford,214.0000,2018-10-25
Households,2018-01-01,Benton,53.0000,2018-10-25
Households,2018-01-01,Bledsoe,62.0000,2018-10-25
Households,2018-01-01,Blount,332.0000,2018-10-25
Households,2018-01-01,Bradley,297.0000,2018-10-25
Households,2018-01-01,Campbell,199.0000,2018-10-25
Households,2018-01-01,Cannon,36.0000,2018-10-25
Households,2018-01-01,Carroll,146.0000,2018-10-25
Households,2018-01-01,Carter,147.0000,2018-10-25
Households,2018-01-01,Cheatham,96.0000,2018-10-25
Households,2018-01-01,Chester,78.0000,2018-10-25
Households,2018-01-01,Claiborne,152.0000,2018-10-25
Households,2018-01-01,Clay,39.0000,2018-10-25
Households,2018-01-01,Cocke,223.0000,2018-10-25
Households,2018-01-01,Coffee,245.0000,2018-10-25
Households,2018-01-01,Crockett,50.0000,2018-10-25
Households,2018-01-01,Cumberland,208.0000,2018-10-25
Households,2018-01-01,Davidson,1900.0000,2018-10-25
Households,2018-01-01,Decatur,54.0000,2018-10-25
Households,2018-01-01,DeKalb,87.0000,2018-10-25
Households,2018-01-01,Dickson,113.0000,2018-10-25
Households,2018-01-01,Dyer,196.0000,2018-10-25
Households,2018-01-01,Fayette,98.0000,2018-10-25
Households,2018-01-01,Fentress,81.0000,2018-10-25
Households,2018-01-01,Franklin,165.0000,2018-10-25
Households,2018-01-01,Gibson,207.0000,2018-10-25
Households,2018-01-01,Giles,81.0000,2018-10-25
Households,2018-01-01,Grainger,64.0000,2018-10-25
Households,2018-01-01,Greene,290.0000,2018-10-25
Households,2018-01-01,Grundy,76.0000,2018-10-25
Households,2018-01-01,Hamblen,226.0000,2018-10-25
Households,2018-01-01,Hamilton,1202.0000,2018-10-25
Households,2018-01-01,Hancock,90.0000,2018-10-25
Households,2018-01-01,Hardeman,96.0000,2018-10-25
Households,2018-01-01,Hardin,139.0000,2018-10-25
Households,2018-01-01,Hawkins,279.0000,2018-10-25
Households,2018-01-01,Haywood,115.0000,2018-10-25
Households,2018-01-01,Henderson,138.0000,2018-10-25
Households,2018-01-01,Henry,108.0000,2018-10-25
Households,2018-01-01,Hickman,83.0000,2018-10-25
Households,2018-01-01,Houston,26.0000,2018-10-25
Households,2018-01-01,Humphreys,48.0000,2018-10-25
Households,2018-01-01,Jackson,49.0000,2018-10-25
Households,2018-01-01,Jefferson,148.0000,2018-10-25
Households,2018-01-01,Johnson,104.0000,2018-10-25
Households,2018-01-01,Knox,1625.0000,2018-10-25
Households,2018-01-01,Lake,47.0000,2018-10-25
Households,2018-01-01,Lauderdale,135.0000,2018-10-25
Households,2018-01-01,Lawrence,116.0000,2018-10-25
Households,2018-01-01,Lewis,36.0000,2018-10-25
Households,2018-01-01,Lincoln,121.0000,2018-10-25
Households,2018-01-01,Loudon,95.0000,2018-10-25
Households,2018-01-01,Macon,95.0000,2018-10-25
Households,2018-01-01,Madison,556.0000,2018-10-25
Households,2018-01-01,Marion,113.0000,2018-10-25
Households,2018-01-01,Marshall,97.0000,2018-10-25
Households,2018-01-01,Maury,150.0000,2018-10-25
Households,2018-01-01,McMinn,5.0000,2018-10-25
Households,2018-01-01,McNairy,78.0000,2018-10-25
Households,2018-01-01,Meigs,173.0000,2018-10-25
Households,2018-01-01,Monroe,85.0000,2018-10-25
Households,2018-01-01,Montgomery,35.0000,2018-10-25
Households,2018-01-01,Moore,143.0000,2018-10-25
Households,2018-01-01,Morgan,498.0000,2018-10-25
Households,2018-01-01,Obion,131.0000,2018-10-25
Households,2018-01-01,Overton,68.0000,2018-10-25
Households,2018-01-01,Perry,17.0000,2018-10-25
Households,2018-01-01,Pickett,15.0000,2018-10-25
Households,2018-01-01,Polk,44.0000,2018-10-25
Households,2018-01-01,Putnam,259.0000,2018-10-25
Households,2018-01-01,Rhea,178.0000,2018-10-25
Households,2018-01-01,Roane,195.0000,2018-10-25
Households,2018-01-01,Robertson,196.0000,2018-10-25
Households,2018-01-01,Rutherford,542.0000,2018-10-25
Households,2018-01-01,Scott,116.0000,2018-10-25
Households,2018-01-01,Sequatchie,70.0000,2018-10-25
Households,2018-01-01,Sevier,196.0000,2018-10-25
Households,2018-01-01,Shelby,5492.0000,2018-10-25
Households,2018-01-01,Smith,57.0000,2018-10-25
Households,2018-01-01,Stewart,38.0000,2018-10-25
Households,2018-01-01,Sullivan,729.0000,2018-10-25
Households,2018-01-01,Sumner,391.0000,2018-10-25
Households,2018-01-01,Tipton,185.0000,2018-10-25
Households,2018-01-01,Trousdale,24.0000,2018-10-25
Households,2018-01-01,Unicoi,84.0000,2018-10-25
Households,2018-01-01,Union,99.0000,2018-10-25
Households,2018-01-01,VanBuren,11.0000,2018-10-25
Households,2018-01-01,Warren,149.0000,2018-10-25
Households,2018-01-01,Washington,369.0000,2018-10-25
Households,2018-01-01,Wayne,25.0000,2018-10-25
Households,2018-01-01,Weakley,139.0000,2018-10-25
Households,2018-01-01,White,85.0000,2018-10-25
Households,2018-01-01,Williamson,73.0000,2018-10-25
Households,2018-01-01,Wilson,233.0000,2018-10-25
Households,2018-02-01,Anderson,280.0000,2018-07-30
Households,2018-02-01,Bedford,220.0000,2018-07-30
Households,2018-02-01,Benton,55.0000,2018-07-30
Households,2018-02-01,Bledsoe,58.0000,2018-07-30
Households,2018-02-01,Blount,327.0000,2018-07-30
Households,2018-02-01,Bradley,306.0000,2018-07-30
Households,2018-02-01,Campbell,199.0000,2018-07-30
Households,2018-02-01,Cannon,37.0000,2018-07-30
Households,2018-02-01,Carroll,139.0000,2018-07-30
Households,2018-02-01,Carter,147.0000,2018-07-30
Households,2018-02-01,Cheatham,96.0000,2018-07-30
Households,2018-02-01,Chester,78.0000,2018-07-30
Households,2018-02-01,Claiborne,152.0000,2018-07-30
Households,2018-02-01,Clay,39.0000,2018-07-30
Households,2018-02-01,Cocke,229.0000,2018-07-30
Households,2018-02-01,Coffee,248.0000,2018-07-30
Households,2018-02-01,Crockett,50.0000,2018-07-30
Households,2018-02-01,Cumberland,207.0000,2018-07-30
Households,2018-02-01,Davidson,1914.0000,2018-07-30
Households,2018-02-01,Decatur,52.0000,2018-07-30
Households,2018-02-01,DeKalb,90.0000,2018-07-30
Households,2018-02-01,Dickson,116.0000,2018-07-30
Households,2018-02-01,Dyer,190.0000,2018-07-30
Households,2018-02-01,Fayette,94.0000,2018-07-30
Households,2018-02-01,Fentress,78.0000,2018-07-30
Households,2018-02-01,Franklin,164.0000,2018-07-30
Households,2018-02-01,Gibson,201.0000,2018-07-30
Households,2018-02-01,Giles,75.0000,2018-07-30
Households,2018-02-01,Grainger,64.0000,2018-07-30
Households,2018-02-01,Greene,296.0000,2018-07-30
Households,2018-02-01,Grundy,77.0000,2018-07-30
Households,2018-02-01,Hamblen,225.0000,2018-07-30
Households,2018-02-01,Hamilton,1179.0000,2018-07-30
Households,2018-02-01,Hancock,88.0000,2018-07-30
