Category,Year,County,Value,LastReportedDate,
Number of Projects,2012,Davidson,18.0000,2018-07-26
Number of Projects,2012,Decatur,21.0000,2018-07-26
Number of Projects,2012,DeKalb,12.0000,2018-07-26
Number of Projects,2012,Dickson,5.0000,2018-07-26
Number of Projects,2012,Dyer,13.0000,2018-07-26
Number of Projects,2012,Fayette,16.0000,2018-07-26
Number of Projects,2012,Fentress,23.0000,2018-07-26
Number of Projects,2012,Franklin,9.0000,2018-07-26
Number of Projects,2012,Gibson,21.0000,2018-07-26
Number of Projects,2012,Giles,33.0000,2018-07-26
Number of Projects,2012,Grainger,31.0000,2018-07-26
Number of Projects,2012,Greene,13.0000,2018-07-26
Number of Projects,2012,Grundy,6.0000,2018-07-26
Number of Projects,2012,Hamblen,15.0000,2018-07-26
Number of Projects,2012,Hamilton,5.0000,2018-07-26
Number of Projects,2012,Hancock,20.0000,2018-07-26
Number of Projects,2012,Hardeman,19.0000,2018-07-26
Number of Projects,2012,Hardin,11.0000,2018-07-26
Number of Projects,2012,Hawkins,24.0000,2018-07-26
Number of Projects,2012,Haywood,26.0000,2018-07-26
Number of Projects,2012,Henderson,16.0000,2018-07-26
Number of Projects,2012,Henry,23.0000,2018-07-26
Number of Projects,2012,Hickman,14.0000,2018-07-26
Number of Projects,2012,Houston,4.0000,2018-07-26
Number of Projects,2012,Humphreys,18.0000,2018-07-26
Number of Projects,2012,Jackson,13.0000,2018-07-26
Number of Projects,2012,Jefferson,13.0000,2018-07-26
Number of Projects,2012,Johnson,8.0000,2018-07-26
Number of Projects,2012,Knox,23.0000,2018-07-26
Number of Projects,2012,Lake,5.0000,2018-07-26
Number of Projects,2012,Lauderdale,24.0000,2018-07-26
Number of Projects,2012,Lawrence,13.0000,2018-07-26
Number of Projects,2012,Lewis,16.0000,2018-07-26
Number of Projects,2012,Lincoln,21.0000,2018-07-26
Number of Projects,2012,Loudon,29.0000,2018-07-26
Number of Projects,2012,Macon,14.0000,2018-07-26
Number of Projects,2012,Madison,13.0000,2018-07-26
Number of Projects,2012,Marion,4.0000,2018-07-26
Number of Projects,2012,Marshall,29.0000,2018-07-26
Number of Projects,2012,Maury,16.0000,2018-07-26
Number of Projects,2012,McMinn,9.0000,2018-07-26
Number of Projects,2012,McNairy,13.0000,2018-07-26
Number of Projects,2012,Meigs,5.0000,2018-07-26
Number of Projects,2012,Monroe,64.0000,2018-07-26
Number of Projects,2012,Montgomery,16.0000,2018-07-26
Number of Projects,2012,Moore,5.0000,2018-07-26
Number of Projects,2012,Morgan,12.0000,2018-07-26
Number of Projects,2012,Obion,43.0000,2018-07-26
Number of Projects,2012,Overton,13.0000,2018-07-26
Number of Projects,2012,Perry,11.0000,2018-07-26
Number of Projects,2012,Pickett,11.0000,2018-07-26
Number of Projects,2012,Polk,9.0000,2018-07-26
Number of Projects,2012,Putnam,15.0000,2018-07-26
Number of Projects,2012,Rhea,6.0000,2018-07-26
Number of Projects,2012,Roane,16.0000,2018-07-26
Number of Projects,2012,Robertson,20.0000,2018-07-26
Number of Projects,2012,Rutherford,14.0000,2018-07-26
Number of Projects,2012,Scott,4.0000,2018-07-26
Number of Projects,2012,Sequatchie,5.0000,2018-07-26
Number of Projects,2012,Sevier,17.0000,2018-07-26
Number of Projects,2012,Shelby,6.0000,2018-07-26
Number of Projects,2012,Smith,11.0000,2018-07-26
Number of Projects,2012,Stewart,8.0000,2018-07-26
Number of Projects,2012,Sullivan,11.0000,2018-07-26
Number of Projects,2012,Sumner,7.0000,2018-07-26
Number of Projects,2012,Tipton,26.0000,2018-07-26
Number of Projects,2012,Trousdale,9.0000,2018-07-26
Number of Projects,2012,Unicoi,2.0000,2018-07-26
Number of Projects,2012,Union,26.0000,2018-07-26
Number of Projects,2012,VanBuren,16.0000,2018-07-26
Number of Projects,2012,Warren,21.0000,2018-07-26
Number of Projects,2012,Washington,10.0000,2018-07-26
Number of Projects,2012,Wayne,12.0000,2018-07-26
Number of Projects,2012,Weakley,4.0000,2018-07-26
Number of Projects,2012,White,8.0000,2018-07-26
Number of Projects,2012,Williamson,15.0000,2018-07-26
Number of Projects,2012,Wilson,10.0000,2018-07-26
Number of Projects,2013,Anderson,9.0000,2018-07-26
Number of Projects,2013,Bedford,41.0000,2018-07-26
Number of Projects,2013,Benton,4.0000,2018-07-26
Number of Projects,2013,Bledsoe,6.0000,2018-07-26
Number of Projects,2013,Blount,9.0000,2018-07-26
Number of Projects,2013,Bradley,5.0000,2018-07-26
Number of Projects,2013,Campbell,11.0000,2018-07-26
Number of Projects,2013,Cannon,6.0000,2018-07-26
Number of Projects,2013,Carroll,7.0000,2018-07-26
Number of Projects,2013,Carter,2.0000,2018-07-26
Number of Projects,2013,Cheatham,26.0000,2018-07-26
Number of Projects,2013,Chester,9.0000,2018-07-26
Number of Projects,2013,Claiborne,25.0000,2018-07-26
Number of Projects,2013,Clay,13.0000,2018-07-26
Number of Projects,2013,Cocke,8.0000,2018-07-26
Number of Projects,2013,Coffee,25.0000,2018-07-26
Number of Projects,2013,Crockett,9.0000,2018-07-26
Number of Projects,2013,Cumberland,13.0000,2018-07-26
Number of Projects,2013,Davidson,12.0000,2018-07-26
Number of Projects,2013,Decatur,10.0000,2018-07-26
Number of Projects,2013,DeKalb,14.0000,2018-07-26
Number of Projects,2013,Dickson,4.0000,2018-07-26
Number of Projects,2013,Dyer,11.0000,2018-07-26
Number of Projects,2013,Fayette,17.0000,2018-07-26
Number of Projects,2013,Fentress,18.0000,2018-07-26
Number of Projects,2013,Franklin,5.0000,2018-07-26
Number of Projects,2013,Gibson,14.0000,2018-07-26
Number of Projects,2013,Giles,33.0000,2018-07-26
Number of Projects,2013,Grainger,41.0000,2018-07-26
Number of Projects,2013,Greene,10.0000,2018-07-26
Number of Projects,2013,Grundy,6.0000,2018-07-26
Number of Projects,2013,Hamblen,18.0000,2018-07-26
Number of Projects,2013,Hamilton,4.0000,2018-07-26
Number of Projects,2013,Hancock,10.0000,2018-07-26
Number of Projects,2013,Hardeman,11.0000,2018-07-26
Number of Projects,2013,Hardin,9.0000,2018-07-26
Number of Projects,2013,Hawkins,13.0000,2018-07-26
Number of Projects,2013,Haywood,15.0000,2018-07-26
Number of Projects,2013,Henderson,14.0000,2018-07-26
Number of Projects,2013,Henry,14.0000,2018-07-26
Number of Projects,2013,Hickman,10.0000,2018-07-26
Number of Projects,2013,Houston,9.0000,2018-07-26
Number of Projects,2013,Humphreys,12.0000,2018-07-26
Number of Projects,2013,Jackson,8.0000,2018-07-26
Number of Projects,2013,Jefferson,14.0000,2018-07-26
Number of Projects,2013,Johnson,5.0000,2018-07-26
Number of Projects,2013,Knox,19.0000,2018-07-26
Number of Projects,2013,Lake,4.0000,2018-07-26
Number of Projects,2013,Lauderdale,21.0000,2018-07-26
Number of Projects,2013,Lawrence,12.0000,2018-07-26
Number of Projects,2013,Lewis,17.0000,2018-07-26
Number of Projects,2013,Lincoln,23.0000,2018-07-26
