County,Date,Value,LastReportedDate,
Cocke,2018-05-31,1880011.8200,2018-10-17
Cocke,2018-06-30,2036280.1200,2018-11-29
Cocke,2017-10-31,1977766.2300,2018-04-16
Cocke,2017-12-31,1857334.0600,2018-04-16
Cocke,2017-11-30,1883323.5600,2018-04-16
Cocke,2017-08-31,2110254.8700,2018-04-16
Cocke,2017-07-31,2183513.7100,2018-04-16
Cocke,2017-09-30,1998711.3900,2018-04-16
Cocke,2018-01-31,2055320.5400,2018-04-16
Cocke,2018-02-28,1554622.8000,2018-04-16
Cocke,2018-03-31,1650142.2300,2018-06-25
Cocke,2018-04-30,1976304.0300,2018-05-22
Coffee,2018-04-30,5407218.5400,2018-05-22
Coffee,2018-03-31,4771788.9200,2018-06-25
Coffee,2018-01-31,5755144.4200,2018-04-16
Coffee,2018-02-28,4432114.7100,2018-04-16
Coffee,2017-09-30,5037234.7600,2018-04-16
Coffee,2017-07-31,7661490.0400,2018-04-16
Coffee,2017-08-31,5144759.4400,2018-04-16
Coffee,2017-12-31,5186682.8600,2018-04-16
Coffee,2017-10-31,5103910.2600,2018-04-16
Coffee,2017-11-30,4883277.7300,2018-04-16
Coffee,2018-06-30,5216191.0500,2018-11-29
Coffee,2018-05-31,4893315.5100,2018-10-17
Crockett,2018-05-31,393971.1200,2018-10-17
Crockett,2018-06-30,414297.5200,2018-11-29
Crockett,2017-10-31,353209.1200,2018-04-16
Crockett,2017-12-31,372789.6500,2018-04-16
Crockett,2017-11-30,369151.5900,2018-04-16
Crockett,2017-07-31,408294.5100,2018-04-16
Crockett,2017-09-30,378660.7200,2018-04-16
Crockett,2017-08-31,356719.7500,2018-04-16
Crockett,2018-01-31,360980.2800,2018-04-16
Crockett,2018-03-31,352162.9400,2018-06-25
Crockett,2018-02-28,342654.6400,2018-04-16
Crockett,2018-04-30,414189.0800,2018-05-22
Cumberland,2018-04-30,4568085.9600,2018-05-22
Cumberland,2018-03-31,3734940.5200,2018-06-25
Cumberland,2018-02-28,3639405.2700,2018-04-16
Cumberland,2018-01-31,4712534.3400,2018-04-16
Cumberland,2017-09-30,4467231.5100,2018-04-16
Cumberland,2017-08-31,4469327.2500,2018-04-16
Cumberland,2017-07-31,4623418.2900,2018-04-16
Cumberland,2017-12-31,4160485.7900,2018-04-16
Cumberland,2017-11-30,4161584.1400,2018-04-16
Cumberland,2017-10-31,4419838.0500,2018-04-16
Cumberland,2018-06-30,4687668.4400,2018-11-29
Cumberland,2018-05-31,4321404.6600,2018-10-17
Davidson,2018-05-31,108255814.0400,2018-10-17
Davidson,2018-06-30,114423061.0900,2018-11-29
Davidson,2017-10-31,105698144.5800,2018-04-16
Davidson,2017-11-30,109031829.7000,2018-04-16
Davidson,2017-12-31,102573200.3700,2018-04-16
Davidson,2017-07-31,105298650.8900,2018-04-16
Davidson,2017-08-31,104666424.3100,2018-04-16
Davidson,2017-09-30,106930987.6300,2018-04-16
Davidson,2018-01-31,116825237.8800,2018-04-16
Davidson,2018-02-28,90423480.6500,2018-04-16
Davidson,2018-03-31,97229214.9300,2018-06-25
Davidson,2018-04-30,115123922.9800,2018-05-22
Decatur,2018-04-30,603363.8500,2018-05-22
Decatur,2018-02-28,402372.9600,2018-04-16
Decatur,2018-03-31,439705.1600,2018-06-25
Decatur,2018-01-31,395802.6600,2018-04-16
Decatur,2017-08-31,540959.8000,2018-04-16
Decatur,2017-09-30,588544.2900,2018-04-16
